% ID         RA         Dec       Ebv      Gal Long  Gal Lat    Ecl Long  Ecl Lat   Entry
001011    174.54439  -85.45000    0.11     301.4975  -23.0576   258.5418  -66.5764    889
001012    225.97296  -85.45000    0.09     305.7545  -23.5889   262.9974  -63.1132    890
001013    276.82799  -85.45000    0.15     308.0796  -26.8781   271.1525  -62.0380    891
001014    329.13129  -85.45000    0.13     306.6145  -30.6744   278.9193  -63.9486    892
001015      5.14404  -79.01538    0.07     304.7209  -38.2897   296.8542  -65.1578    893
001016     32.98589  -79.01538    0.09     298.1161  -37.5880   298.4235  -70.3795    894
001017     60.23350  -79.01538    0.09     293.1205  -34.4023   291.6162  -75.1201    895
001018     88.37050  -79.01538    0.16     290.7296  -29.4951   271.4387  -77.5372    896
001019    115.87636  -79.01538    0.09     291.2745  -24.3251   250.3732  -75.6657    897
001020    143.75512  -79.01538    0.16     294.2734  -19.8563   241.8437  -70.9941    898
001021    171.44742  -79.01538    0.30     298.9405  -17.0752   242.6629  -65.7754    899
001022    199.13973  -79.01538    0.12     304.3659  -16.4884   248.1006  -61.1423    900
001023    226.83204  -79.01538    0.13     309.5374  -18.2093   255.8742  -57.7139    901
001024    254.52435  -79.01538    0.19     313.4742  -21.9047   264.8028  -55.8556    902
001025    282.21666  -79.01538    0.22     315.3317  -26.8509   274.1084  -55.7504    903
001026    309.90896  -79.01538    0.15     314.4824  -32.0256   283.1179  -57.4086    904
001027    337.60127  -79.01538    0.11     310.7175  -36.2234   291.0768  -60.6674    905
001028     17.90885  -78.25000    0.07     301.5176  -39.0849   300.2712  -67.3934    906
001029     43.62314  -78.25000    0.09     295.3489  -37.2230   299.5014  -72.5812    907
001030     69.33742  -78.25000    0.09     291.1995  -33.2843   288.5111  -76.9187    908
001031     94.68852  -78.25000    0.16     289.7435  -28.3169   265.3177  -78.2343    909
001032    120.76599  -78.25000    0.09     290.8770  -23.1501   245.5302  -75.4344    910
001033    146.48028  -78.25000    0.16     294.1260  -18.9318   239.3291  -70.5597    911
001034    172.68223  -78.25000    0.30     298.9257  -16.2723   241.0836  -65.3091    912
001035    197.90885  -78.25000    0.12     304.1952  -15.7024   246.5583  -60.8500    913
001036    223.91865  -78.25000    0.13     309.4279  -17.2584   254.2189  -57.3593    914
001037    249.33742  -78.25000    0.19     313.5253  -20.6292   262.7425  -55.3321    915
001038    275.05171  -78.25000    0.19     315.9168  -25.3345   271.7845  -54.8420    916
001039    301.09433  -78.25000    0.22     315.9378  -30.5941   280.8362  -55.9850    917
001040    326.48028  -78.25000    0.15     313.2886  -35.2167   289.0159  -58.5971    918
001041    352.19456  -78.25000    0.11     308.1085  -38.3446   295.9370  -62.5304    919
001042     11.23039  -71.05000    0.04     303.4796  -46.3462   315.0299  -63.2418    920
001043     29.23039  -71.05000    0.03     295.2489  -45.3164   320.8490  -68.5655    921
001044     47.23039  -71.05000    0.04     288.4491  -42.1818   324.4645  -74.2770    922
001045     65.57908  -71.05000    0.12     283.8588  -37.4048   321.9912  -80.1889    923
001046     83.23039  -71.05000    0.13     281.7869  -31.9525   295.4738  -84.8938    924
001047    101.09918  -71.05000    0.11     281.7914  -26.1708   233.2917  -83.9967    925
001048    119.23039  -71.05000    0.15     283.6282  -20.5521   216.2352  -78.6616    926
001049    137.21111  -71.05000    0.16     286.9540  -15.6672   216.1064  -72.8440    927
001050    155.23039  -71.05000    0.13     291.4765  -11.8331   220.4492  -67.2021    928
001051    173.23039  -71.05000    0.24     296.8426   -9.3628   226.6072  -62.0044    929
001052    191.23039  -71.05000    0.20     302.6653   -8.4526   233.7394  -57.4156    930
001053    209.23039  -71.05000    0.20     308.5129   -9.1788   241.4894  -53.5791    931
001054    227.33254  -71.05000    0.10     313.9802  -11.4975   249.7098  -50.6037    932
001055    245.23039  -71.05000    0.12     318.5836  -15.1691   258.1199  -48.6307    933
001056    263.13289  -71.05000    0.10     322.0490  -19.9278   266.6932  -47.6895    934
001057    281.23039  -71.05000    0.12     324.0794  -25.4757   275.4049  -47.8213    935
001058    299.23039  -71.05000    0.07     324.3136  -31.2959   283.9958  -49.0280    936
001059    317.23039  -71.05000    0.06     322.4368  -36.9090   292.3944  -51.2642    937
001060    335.23039  -71.05000    0.03     318.1854  -41.7172   300.4767  -54.4527    938
001061    353.23039  -71.05000    0.03     311.6166  -45.0586   308.0955  -58.4879    939
001062      8.27502  -63.85000    0.02     305.9413  -53.4593   325.5787  -58.0817    940
001063     22.12117  -63.85000    0.02     295.7886  -52.9950   333.3615  -62.8214    941
001064     35.96733  -63.85000    0.03     286.8273  -50.4733   341.4676  -67.9010    942
001065     49.81348  -63.85000    0.05     280.1036  -46.3239   350.3892  -73.2356    943
001066     63.65964  -63.85000    0.04     275.8051  -41.0833     1.5556  -78.7189    944
001067     77.50579  -63.85000    0.08     273.6587  -35.2309    21.5828  -84.1148    945
001068     91.35194  -63.85000    0.06     273.2955  -29.1483   102.4289  -87.2308    946
001069    105.19810  -63.85000    0.13     274.4030  -23.1395   163.9905  -83.0963    947
001070    119.04425  -63.85000    0.14     276.7490  -17.4600   180.9523  -77.6435    948
001071    132.73949  -63.85000    0.16     280.1179  -12.3901   191.3585  -72.2371    949
001072    147.01826  -63.85000    0.27     284.5850   -7.9055   200.3255  -66.7811    950
001073    160.58271  -63.85000    0.53     289.5782   -4.5927   208.1747  -61.8666    951
001074    174.42887  -63.85000    0.61     295.2418   -2.3263   215.9243  -57.2026    952
001075    188.16055  -63.85000    0.71     301.1984   -1.3071   223.5320  -53.0049    953
001076    202.12117  -63.85000    0.70     307.3347   -1.5820   231.2841  -49.2492    954
001077    216.08286  -63.85000    0.40     313.2739   -3.1632   239.1034  -46.0811    955
001078    229.94004  -63.85000    0.18     318.7183   -5.9386   246.9481  -43.5822    956
001079    243.65964  -63.85000    0.11     323.4573   -9.7317   254.7938  -41.7947    957
001080    257.50579  -63.85000    0.08     327.4129  -14.4371   262.7725  -40.7238    958
001081    271.35194  -63.85000    0.09     330.3893  -19.8232   270.7825  -40.4144    959
001082    285.39519  -63.85000    0.06     332.2490  -25.7575   278.9029  -40.8857    960
001083    299.04425  -63.85000    0.08     332.7459  -31.7457   286.7580  -42.0909    961
001084    312.89041  -63.85000    0.06     331.6663  -37.7713   294.6612  -44.0376    962
001085    326.73656  -63.85000    0.03     328.6485  -43.4153   302.4822  -46.6702    963
001086    340.58271  -63.85000    0.02     323.3348  -48.2552   310.2215  -49.9329    964
001087    354.42887  -63.85000    0.02     315.5914  -51.7763   317.9018  -53.7604    965
001088      0.82743  -56.65000    0.01     315.4379  -59.6357   329.4076  -50.3141    966
001089     12.44033  -56.65000    0.02     302.7859  -60.7497   337.3863  -54.4400    967
001090     24.05324  -56.65000    0.03     290.1752  -59.5618   345.8361  -58.8182    968
001091     35.66614  -56.65000    0.03     279.7885  -56.3357   355.1133  -63.3677    969
001092     47.27904  -56.65000    0.01     272.4412  -51.6362     5.8605  -67.9802    970
001093     58.89195  -56.65000    0.02     267.8615  -46.0141    19.3203  -72.4834    971
001094     70.50485  -56.65000    0.02     265.4654  -39.8826    37.9721  -76.5419    972
001095     82.11775  -56.65000    0.06     264.7411  -33.5324    65.7480  -79.4236    973
001096     93.73065  -56.65000    0.04     265.3272  -27.1759   101.8119  -79.9362    974
001097    105.27310  -56.65000    0.10     266.9763  -21.0190   133.1841  -77.7831    975
001098    116.95646  -56.65000    0.17     269.5809  -15.1004   154.7919  -74.0117    976
001099    128.56936  -56.65000    0.15     273.0087   -9.6725   169.7332  -69.6150    977
001100    140.18227  -56.65000    0.49     277.2044   -4.8405   181.2605  -65.0164    978
001101    151.88571  -56.65000    1.75     282.1408   -0.7180   191.0385  -60.3944    979
001102    163.40807  -56.65000    0.69     287.6066    2.4711   199.6615  -55.9801    980
001103    175.02098  -56.65000    0.40     293.5969    4.6897   207.7788  -51.7556    981
001104    186.63388  -56.65000    0.19     299.9000    5.8151   215.5719  -47.8282    982
001105    198.24678  -56.65000    0.25     306.3095    5.7962   223.1948  -44.2610    983
001106    209.85969  -56.65000    0.32     312.6054    4.6339   230.7432  -41.1112    984
001107    221.47259  -56.65000    0.52     318.5823    2.3809   238.2756  -38.4313    985
001108    232.80173  -56.65000    2.56     323.9434   -0.7773   245.6395  -36.3140    986
001109    244.69840  -56.65000    0.55     328.9447   -4.9879   253.4027  -34.6594    987
001110    256.31130  -56.65000    0.20     333.1162   -9.8418   261.0101  -33.6371    988
001111    267.69695  -56.65000    0.11     336.4589  -15.1754   268.4867  -33.2228    989
001112    279.55726  -56.65000    0.09     339.0842  -21.1916   276.2783  -33.4188    990
001113    291.15001  -56.65000    0.11     340.7101  -27.3825   283.8806  -34.2254    991
001114    302.76291  -56.65000    0.05     341.2576  -33.7417   291.4700  -35.6271    992
001115    314.18264  -56.65000    0.05     340.5104  -39.9840   298.9032  -37.5591    993
001116    325.98872  -56.65000    0.03     338.0262  -46.2083   306.5643  -40.0967    994
001117    337.60162  -56.65000    0.02     333.3648  -51.8076   314.1018  -43.0842    995
001118    349.18350  -56.65000    0.01     325.9427  -56.4573   321.6689  -46.4988    996
001119      5.60979  -49.45000    0.02     314.2648  -67.3664   339.3418  -46.2544    997
001120     15.60979  -49.45000    0.02     297.2129  -67.7991   347.2441  -50.0606    998
001121     25.46356  -49.45000    0.02     281.8108  -65.7240   355.5379  -53.9321    999
001122     35.60979  -49.45000    0.03     270.1971  -61.5878     4.8721  -57.9636   1000
001123     45.60979  -49.45000    0.02     262.9116  -56.2797    15.2495  -61.8763   1001
001124     55.60979  -49.45000    0.01     258.6800  -50.2928    27.3538  -65.5797   1002
001125     65.60979  -49.45000    0.01     256.5591  -43.9580    41.9129  -68.8532   1003
001126     75.59516  -49.45000    0.02     255.9244  -37.4890    59.5824  -71.3712   1004
001127     85.60979  -49.45000    0.06     256.3946  -30.9947    80.3433  -72.7421   1005
001128     95.60979  -49.45000    0.06     257.7438  -24.6087   102.3043  -72.6497   1006
001129    105.60979  -49.45000    0.07     259.8422  -18.4122   122.7258  -71.1203   1007
001130    115.60979  -49.45000    0.18     262.6198  -12.4925   140.0202  -68.4868   1008
001131    125.60979  -49.45000    0.43     266.0421   -6.9397   154.2381  -65.1458   1009
001132    135.60979  -49.45000    0.45     270.0929   -1.8504   166.0956  -61.4068   1010
001133    145.60979  -49.45000    0.56     274.7590    2.6710   176.3042  -57.4798   1011
001134    155.60979  -49.45000    0.12     280.0144    6.5142   185.3969  -53.5067   1012
001135    165.60979  -49.45000    0.15     285.8056    9.5686   193.7431  -49.5884   1013
001136    175.60979  -49.45000    0.13     292.0391   11.7318   201.5959  -45.8019   1014
001137    185.60979  -49.45000    0.11     298.5765   12.9223   209.1296  -42.2108   1015
001138    195.60979  -49.45000    0.19     305.2418   13.0916   216.4664  -38.8699   1016
001139    205.46358  -49.45000    0.21     311.7468   12.2525   223.5865  -35.8706   1017
001140    215.60979  -49.45000    0.41     318.1924   10.3809   230.8644  -33.1317   1018
001141    225.60979  -49.45000    0.37     324.1412    7.6084   238.0239  -30.8202   1019
001142    235.60979  -49.45000    2.23     329.5801    4.0119   245.1935  -28.9299   1020
001143    245.60979  -49.45000    1.14     334.4434   -0.2993   252.3840  -27.4916   1021
001144    255.59517  -49.45000    0.23     338.6920   -5.2066   259.5857  -26.5302   1022
001145    265.60979  -49.45000    0.16     342.3276  -10.6259   266.8244  -26.0591   1023
001146    275.60979  -49.45000    0.11     345.3192  -16.4355   274.0577  -26.0897   1024
001147    285.60979  -49.45000    0.05     347.6460  -22.5509   281.2843  -26.6204   1025
001148    295.60979  -49.45000    0.08     349.2518  -28.8844   288.4942  -27.6419   1026
001149    305.60979  -49.45000    0.05     350.0296  -35.3473   295.6819  -29.1368   1027
001150    315.60979  -49.45000    0.03     349.7903  -41.8410   302.8494  -31.0802   1028
001151    325.60979  -49.45000    0.03     348.2118  -48.2413   310.0090  -33.4408   1029
001152    335.60979  -49.45000    0.01     344.7604  -54.3709   317.1858  -36.1819   1030
001153    345.60979  -49.45000    0.01     338.5992  -59.9494   324.4210  -39.2622   1031
001154    355.60979  -49.45000    0.01     328.6354  -64.5133   331.7766  -42.6364   1032
001155      0.53667  -42.25000    0.01     332.7073  -72.3478   340.5704  -38.2900   1033
001156      9.29394  -42.25000    0.01     311.4569  -74.9557   347.8126  -41.6391   1034
